time,open,high,low,close,Volume,Volume MA
2019-11-08 04:00:00,1.10461,1.10519,1.1046,1.10501,1401,4833.1
2019-11-08 05:00:00,1.10489,1.10501,1.10488,1.10491,492,4727.85
2019-11-08 06:00:00,1.10492,1.10527,1.10472,1.10523,2002,4712.05
2019-11-08 07:00:00,1.10524,1.10526,1.10474,1.10475,2903,4810.6
2019-11-08 08:00:00,1.10474,1.10534,1.10458,1.10516,2156,4845.65
2019-11-08 09:00:00,1.10517,1.10543,1.10502,1.10537,1780,4851.6
2019-11-08 10:00:00,1.10536,1.10536,1.10516,1.10522,1160,4500.15
2019-11-08 11:00:00,1.10523,1.10524,1.10469,1.10475,1143,4209.35
2019-11-08 12:00:00,1.10475,1.10526,1.10473,1.10523,1462,3997.3
2019-11-08 13:00:00,1.10523,1.10536,1.10485,1.10518,1819,3761.75
2019-11-08 14:00:00,1.10519,1.10535,1.10451,1.10483,4825,3712.85
2019-11-08 15:00:00,1.10483,1.10554,1.1044,1.10501,5016,3599.85
2019-11-08 16:00:00,1.105,1.10516,1.10381,1.10384,5027,3567.0
2019-11-08 17:00:00,1.10385,1.10479,1.10341,1.10349,5272,3522.25
2019-11-08 18:00:00,1.1035,1.1035,1.1026,1.1029,4832,3351.45
2019-11-08 19:00:00,1.10289,1.10339,1.1028,1.10317,5563,3288.15
2019-11-08 20:00:00,1.10319,1.10376,1.10304,1.10305,5481,3258.1
2019-11-08 21:00:00,1.10306,1.10329,1.10241,1.10273,5843,3356.7
2019-11-08 22:00:00,1.10273,1.10288,1.10196,1.10217,7383,3481.4
2019-11-08 23:00:00,1.1022,1.10228,1.10171,1.10188,4383,3497.15
2019-11-09 00:00:00,1.10189,1.10215,1.10167,1.10199,2611,3557.65
2019-11-09 01:00:00,1.102,1.10235,1.10184,1.10203,1778,3621.95
2019-11-09 02:00:00,1.10206,1.10245,1.10203,1.10234,2216,3632.65
2019-11-09 03:00:00,1.10237,1.10237,1.10203,1.10209,2101,3592.55
2019-11-11 05:00:00,1.10221,1.10222,1.10164,1.10202,842,3526.85
2019-11-11 06:00:00,1.10202,1.10229,1.102,1.1022,916,3483.65
2019-11-11 07:00:00,1.1022,1.10238,1.10165,1.10177,1551,3503.2
2019-11-11 08:00:00,1.1018,1.10215,1.10177,1.10182,1485,3520.3
2019-11-11 09:00:00,1.10182,1.10234,1.10173,1.10231,1343,3514.35
2019-11-11 10:00:00,1.1023,1.10239,1.10214,1.10227,959,3471.35
2019-11-11 11:00:00,1.10227,1.10245,1.10216,1.10238,853,3272.75
2019-11-11 12:00:00,1.10237,1.10255,1.10235,1.10254,860,3064.95
2019-11-11 13:00:00,1.10254,1.10259,1.10216,1.10253,1613,2894.25
2019-11-11 14:00:00,1.10258,1.10298,1.10245,1.10298,3513,2806.3
2019-11-11 15:00:00,1.10299,1.10306,1.1021,1.10289,4036,2766.5
2019-11-11 16:00:00,1.1029,1.10333,1.10255,1.10296,4655,2721.1
2019-11-11 17:00:00,1.10295,1.10355,1.10284,1.10337,3598,2626.95
2019-11-11 18:00:00,1.10336,1.10346,1.10256,1.10263,3810,2525.3
2019-11-11 19:00:00,1.10264,1.10401,1.10258,1.10384,5036,2407.95
2019-11-11 20:00:00,1.10385,1.1043,1.10369,1.10384,3337,2355.65
2019-11-11 21:00:00,1.10383,1.10394,1.10319,1.10361,3900,2420.1
2019-11-11 22:00:00,1.10362,1.10365,1.1031,1.10348,4355,2548.95
2019-11-11 23:00:00,1.10347,1.10414,1.10334,1.10368,3855,2630.9
2019-11-12 00:00:00,1.10368,1.10389,1.10339,1.10389,1971,2624.4
2019-11-12 01:00:00,1.10389,1.10392,1.10363,1.1037,1826,2673.6
2019-11-12 02:00:00,1.10371,1.10392,1.10335,1.10336,1879,2721.75
2019-11-12 03:00:00,1.10337,1.10352,1.10324,1.10325,1342,2711.3
2019-11-12 04:00:00,1.10325,1.10337,1.10312,1.1033,628,2668.45
2019-11-12 05:00:00,1.10326,1.10328,1.10311,1.10317,562,2629.4
2019-11-12 06:00:00,1.10317,1.10356,1.10317,1.10348,1496,2656.25
2019-11-12 07:00:00,1.10346,1.1038,1.10329,1.10344,1486,2687.9
2019-11-12 08:00:00,1.10344,1.10354,1.10281,1.10282,1669,2728.35
2019-11-12 09:00:00,1.10283,1.103,1.10264,1.10286,1467,2721.05
2019-11-12 10:00:00,1.10285,1.10339,1.10278,1.10319,1464,2618.6
2019-11-12 11:00:00,1.10321,1.10348,1.10319,1.10342,1400,2486.8
2019-11-12 12:00:00,1.10343,1.10361,1.10324,1.10348,1655,2336.8
2019-11-12 13:00:00,1.10349,1.10385,1.10335,1.10341,2051,2259.45
2019-11-12 14:00:00,1.10342,1.10355,1.10271,1.10278,4161,2277.0
2019-11-12 15:00:00,1.10281,1.10294,1.10189,1.10244,5219,2286.15
2019-11-12 16:00:00,1.10245,1.10359,1.10239,1.10329,4820,2360.3
2019-11-12 17:00:00,1.10339,1.10366,1.10206,1.10236,4812,2405.9
2019-11-12 18:00:00,1.10235,1.10238,1.10129,1.10177,4623,2419.3
2019-11-12 19:00:00,1.10178,1.10203,1.10111,1.10197,3780,2415.55
2019-11-12 20:00:00,1.10196,1.10222,1.10127,1.10203,4177,2525.85
2019-11-12 21:00:00,1.10204,1.10228,1.1014,1.10142,5170,2693.05
2019-11-12 22:00:00,1.10147,1.10181,1.10025,1.10123,5344,2866.3
2019-11-12 23:00:00,1.10123,1.10192,1.10091,1.10162,5013,3049.85
2019-11-13 00:00:00,1.10162,1.10197,1.10066,1.10106,5072,3272.05
2019-11-13 01:00:00,1.10107,1.10148,1.10061,1.10066,3921,3440.0
2019-11-13 02:00:00,1.10066,1.10126,1.10052,1.10115,3517,3541.05
2019-11-13 03:00:00,1.10115,1.10117,1.10076,1.10094,2437,3588.6
2019-11-13 04:00:00,1.10106,1.10106,1.1007,1.10089,991,3554.7
2019-11-13 05:00:00,1.10088,1.10141,1.10059,1.10109,1515,3557.1
2019-11-13 06:00:00,1.10109,1.10135,1.10106,1.1012,1164,3542.1
2019-11-13 07:00:00,1.10122,1.10131,1.10086,1.10092,2197,3581.95
2019-11-13 08:00:00,1.10091,1.10141,1.10087,1.10105,3469,3672.65
2019-11-13 09:00:00,1.10104,1.10156,1.10083,1.10154,2378,3689.0
2019-11-13 10:00:00,1.10154,1.10155,1.10118,1.10124,1621,3562.0
2019-11-13 11:00:00,1.10123,1.10149,1.10122,1.10146,1291,3365.6
2019-11-13 12:00:00,1.10145,1.1016,1.10129,1.1015,1330,3191.1
2019-11-13 13:00:00,1.10149,1.10168,1.10117,1.10134,1857,3043.35
2019-11-13 14:00:00,1.10134,1.10135,1.10067,1.10067,3734,2998.9
2019-11-13 15:00:00,1.10065,1.10093,1.09991,1.1009,4987,3059.25
2019-11-13 16:00:00,1.1009,1.10185,1.10085,1.10151,6233,3162.05
2019-11-13 17:00:00,1.10152,1.10203,1.10115,1.1013,5231,3165.1
2019-11-13 18:00:00,1.1013,1.10139,1.10065,1.1009,4195,3107.65
2019-11-13 19:00:00,1.1009,1.10117,1.09997,1.10075,4219,3067.95
2019-11-13 20:00:00,1.10076,1.10098,1.10023,1.10076,4932,3060.95
2019-11-13 21:00:00,1.10075,1.10155,1.10011,1.10123,5693,3149.55
2019-11-13 22:00:00,1.10123,1.10154,1.10031,1.10102,5536,3250.5
2019-11-13 23:00:00,1.10104,1.10114,1.10003,1.10033,4218,3339.55
2019-11-14 00:00:00,1.10032,1.10038,1.09953,1.0999,3392,3459.6
2019-11-14 01:00:00,1.09991,1.10061,1.09981,1.10043,2890,3528.35
2019-11-14 02:00:00,1.10042,1.10092,1.10009,1.10015,4178,3679.05
2019-11-14 03:00:00,1.10016,1.10077,1.1,1.10077,2448,3691.6
2019-11-14 04:00:00,1.10079,1.10084,1.1002,1.10069,1620,3599.15
2019-11-14 05:00:00,1.10062,1.10087,1.1004,1.10078,864,3523.45
2019-11-14 06:00:00,1.10077,1.10098,1.10077,1.10095,1783,3531.55
2019-11-14 07:00:00,1.10096,1.1011,1.10056,1.10065,3073,3620.65
2019-11-14 08:00:00,1.10065,1.10092,1.10037,1.10043,3119,3710.1
2019-11-14 09:00:00,1.10041,1.10041,1.09997,1.10021,2754,3754.95
2019-11-14 10:00:00,1.10022,1.10055,1.10011,1.10036,2274,3681.95
2019-11-14 11:00:00,1.10035,1.10048,1.10002,1.10007,2006,3532.9
2019-11-14 12:00:00,1.10007,1.10007,1.09952,1.09985,2213,3331.9
2019-11-14 13:00:00,1.09985,1.09989,1.0994,1.09949,1910,3165.85
2019-11-14 14:00:00,1.0995,1.10108,1.09947,1.10107,6715,3291.85
2019-11-14 15:00:00,1.10106,1.10157,1.10073,1.10085,5649,3363.35
2019-11-14 16:00:00,1.10085,1.10093,1.09975,1.10007,5325,3383.0
2019-11-14 17:00:00,1.10008,1.10041,1.09961,1.09977,4875,3342.1
2019-11-14 18:00:00,1.09978,1.10002,1.09891,1.09905,4837,3307.15
2019-11-14 19:00:00,1.09904,1.09988,1.09899,1.09962,4136,3303.05
2019-11-14 20:00:00,1.09959,1.09998,1.09937,1.09986,4523,3359.6
2019-11-14 21:00:00,1.09987,1.10054,1.09981,1.10011,4852,3457.7
2019-11-14 22:00:00,1.10011,1.10021,1.09927,1.10011,5662,3531.9
2019-11-14 23:00:00,1.10012,1.10182,1.1,1.10153,6466,3732.8
2019-11-15 00:00:00,1.10154,1.10206,1.10135,1.10178,2734,3788.5
2019-11-15 01:00:00,1.10177,1.10274,1.10156,1.10265,3519,3921.25
2019-11-15 02:00:00,1.10266,1.10271,1.10215,1.10216,2981,3981.15
2019-11-15 03:00:00,1.10216,1.10229,1.1018,1.10202,2437,3949.35
2019-11-15 04:00:00,1.10206,1.1021,1.10178,1.10208,1133,3850.05
2019-11-15 05:00:00,1.10212,1.10234,1.10201,1.10218,706,3747.65
2019-11-15 06:00:00,1.10216,1.10227,1.10186,1.10199,1753,3721.6
2019-11-15 07:00:00,1.10201,1.10256,1.10198,1.1025,3006,3771.6
2019-11-15 08:00:00,1.1025,1.10269,1.1023,1.10251,2204,3771.15
2019-11-15 09:00:00,1.10252,1.10297,1.10236,1.10295,1778,3764.55
2019-11-15 10:00:00,1.10295,1.10295,1.10247,1.10261,1254,3491.5
2019-11-15 11:00:00,1.10261,1.10265,1.10246,1.1026,1078,3262.95
2019-11-15 12:00:00,1.10259,1.10259,1.10215,1.10218,1070,3050.2
2019-11-15 13:00:00,1.10219,1.10241,1.10205,1.10226,2341,2923.5
2019-11-15 14:00:00,1.10226,1.1024,1.10161,1.10177,3194,2841.35
2019-11-15 15:00:00,1.10176,1.10253,1.10151,1.10225,4904,2879.75
2019-11-15 16:00:00,1.10227,1.10233,1.10145,1.1019,4872,2897.2
2019-11-15 17:00:00,1.1019,1.10292,1.10186,1.10265,4162,2862.7
2019-11-15 18:00:00,1.10265,1.10342,1.10256,1.1032,3925,2775.85
2019-11-15 19:00:00,1.1032,1.10355,1.10274,1.10338,4069,2656.0
2019-11-15 20:00:00,1.10339,1.10431,1.10319,1.1042,4877,2763.15
2019-11-15 21:00:00,1.1042,1.10484,1.10376,1.10473,6489,2911.65
2019-11-15 22:00:00,1.10473,1.10548,1.10464,1.10508,6152,3070.2
2019-11-15 23:00:00,1.10509,1.10533,1.10432,1.10458,4097,3153.2
2019-11-16 00:00:00,1.10459,1.10547,1.10439,1.10537,3807,3286.9
2019-11-16 01:00:00,1.10537,1.10568,1.10507,1.10552,2532,3378.2
2019-11-16 02:00:00,1.10554,1.10561,1.10525,1.10531,2232,3402.15
2019-11-16 03:00:00,1.1053,1.10549,1.10523,1.10529,2273,3365.5
2019-11-18 05:00:00,1.10508,1.10526,1.10483,1.10518,478,3279.2
2019-11-18 06:00:00,1.10514,1.10547,1.10511,1.1054,2023,3291.45
2019-11-18 07:00:00,1.1054,1.10569,1.10534,1.10556,1352,3296.35
2019-11-18 08:00:00,1.10555,1.10588,1.10555,1.10577,1330,3308.95
2019-11-18 09:00:00,1.10576,1.10624,1.10576,1.10617,1478,3329.35
2019-11-18 10:00:00,1.10616,1.10641,1.10598,1.10638,1402,3282.4
2019-11-18 11:00:00,1.10641,1.10645,1.10606,1.1061,1234,3184.4
2019-11-18 12:00:00,1.10611,1.10628,1.10595,1.10612,1445,3011.45
2019-11-18 13:00:00,1.10612,1.10641,1.10583,1.10616,1649,2850.3
2019-11-18 14:00:00,1.10616,1.10677,1.10562,1.10565,5858,2935.1
2019-11-18 15:00:00,1.10564,1.10661,1.10547,1.10598,5943,3036.0
2019-11-18 16:00:00,1.10598,1.10677,1.10577,1.1062,4558,3060.45
2019-11-18 17:00:00,1.10619,1.10669,1.1057,1.10581,3911,3012.15
2019-11-18 18:00:00,1.10581,1.10647,1.10568,1.10609,3354,2855.4
2019-11-18 19:00:00,1.10608,1.10618,1.1057,1.10575,2982,2696.9
2019-11-18 20:00:00,1.10576,1.10638,1.10541,1.10565,5420,2763.05
2019-11-18 21:00:00,1.10565,1.10698,1.10555,1.10671,5702,2857.8
2019-11-18 22:00:00,1.10671,1.10818,1.10647,1.10809,5450,3003.7
2019-11-18 23:00:00,1.10809,1.10899,1.10788,1.10793,3829,3083.55
2019-11-19 00:00:00,1.10789,1.10821,1.10779,1.10816,2442,3092.0
2019-11-19 01:00:00,1.10816,1.10831,1.10775,1.10791,2596,3197.9
2019-11-19 02:00:00,1.10793,1.10795,1.1074,1.10753,1671,3180.3
2019-11-19 03:00:00,1.10752,1.1077,1.10739,1.10745,1732,3199.3
2019-11-19 04:00:00,1.10745,1.10746,1.10712,1.10722,1079,3186.75
2019-11-19 05:00:00,1.10712,1.10733,1.10692,1.10718,919,3158.8
2019-11-19 06:00:00,1.10717,1.10733,1.1071,1.10723,764,3126.9
2019-11-19 07:00:00,1.10723,1.10743,1.10687,1.1069,1972,3163.8
2019-11-19 08:00:00,1.1069,1.10706,1.10626,1.10696,2507,3216.9
2019-11-19 09:00:00,1.10696,1.10733,1.10692,1.10724,1691,3219.0
2019-11-19 10:00:00,1.1072,1.10752,1.1071,1.10744,1228,2987.5
2019-11-19 11:00:00,1.10743,1.10754,1.10741,1.10752,816,2731.15
2019-11-19 12:00:00,1.10751,1.10784,1.10734,1.10754,1016,2554.05
2019-11-19 13:00:00,1.10755,1.10812,1.10753,1.10787,1502,2433.6
2019-11-19 14:00:00,1.10788,1.10816,1.1068,1.10682,3454,2438.6
2019-11-19 15:00:00,1.10681,1.10726,1.10658,1.10705,5619,2570.45
2019-11-19 16:00:00,1.10704,1.10708,1.10644,1.10683,4395,2519.2
2019-11-19 17:00:00,1.10684,1.10706,1.10656,1.10691,3934,2430.8
2019-11-19 18:00:00,1.10691,1.10775,1.10686,1.10774,3491,2332.85
2019-11-19 19:00:00,1.10774,1.10799,1.10734,1.10747,3545,2318.65
2019-11-19 20:00:00,1.10749,1.10815,1.10749,1.10775,3791,2386.1
2019-11-19 21:00:00,1.10773,1.10829,1.1072,1.10737,4441,2478.35
2019-11-19 22:00:00,1.10733,1.1084,1.10722,1.10805,5342,2661.9
2019-11-19 23:00:00,1.10805,1.10829,1.10738,1.10738,4050,2777.8
2019-11-20 00:00:00,1.1074,1.10824,1.10739,1.10804,3323,2890.0
2019-11-20 01:00:00,1.10804,1.10831,1.10781,1.10827,2406,2964.35
2019-11-20 02:00:00,1.10828,1.10829,1.10761,1.10785,2157,3034.0
2019-11-20 03:00:00,1.10784,1.10805,1.10759,1.10776,1874,3029.1
2019-11-20 04:00:00,1.10771,1.1079,1.10759,1.10781,886,2948.05
2019-11-20 05:00:00,1.10773,1.10797,1.10765,1.10779,1028,2914.9
2019-11-20 06:00:00,1.1078,1.10791,1.1077,1.10779,2148,2960.9
2019-11-20 07:00:00,1.1078,1.10795,1.10766,1.10787,2244,3032.3
2019-11-20 08:00:00,1.10787,1.10796,1.10703,1.10724,3268,3144.9
2019-11-20 09:00:00,1.10724,1.10772,1.10701,1.10751,2107,3175.15
2019-11-20 10:00:00,1.10751,1.10752,1.10727,1.10742,1241,3064.5
2019-11-20 11:00:00,1.10741,1.10744,1.1073,1.10732,729,2820.0
2019-11-20 12:00:00,1.10732,1.10753,1.10719,1.10742,1189,2659.7
2019-11-20 13:00:00,1.10742,1.10743,1.107,1.10701,1046,2515.3
2019-11-20 14:00:00,1.10702,1.10726,1.10661,1.10687,4305,2556.0
2019-11-20 15:00:00,1.10686,1.10687,1.1056,1.10599,5761,2666.8
2019-11-20 16:00:00,1.10598,1.10664,1.10572,1.10638,5368,2745.65
2019-11-20 17:00:00,1.10637,1.10689,1.10626,1.10661,4141,2730.65
2019-11-20 18:00:00,1.1066,1.10662,1.10564,1.10565,4447,2685.9
2019-11-20 19:00:00,1.10566,1.10613,1.10552,1.10568,4046,2685.7
2019-11-20 20:00:00,1.10568,1.10641,1.10531,1.10638,3564,2697.75
2019-11-20 21:00:00,1.10637,1.10797,1.10581,1.10785,5775,2866.2
2019-11-20 22:00:00,1.10787,1.10816,1.10651,1.10656,5730,3044.85
2019-11-20 23:00:00,1.10657,1.10696,1.10608,1.10634,4808,3191.55
2019-11-21 00:00:00,1.10633,1.10692,1.10608,1.10667,3688,3331.65
2019-11-21 01:00:00,1.10666,1.10729,1.10629,1.10686,5657,3563.1
2019-11-21 02:00:00,1.10685,1.10726,1.10663,1.10699,4726,3692.0
2019-11-21 03:00:00,1.10698,1.10742,1.10695,1.10726,2252,3692.4
2019-11-21 04:00:00,1.10733,1.10749,1.10712,1.10723,1264,3592.2
2019-11-21 05:00:00,1.1073,1.10781,1.10723,1.10757,955,3534.6
2019-11-21 06:00:00,1.10756,1.10793,1.10755,1.10779,1271,3536.1
2019-11-21 07:00:00,1.10781,1.10793,1.10755,1.10757,1924,3595.85
2019-11-21 08:00:00,1.10756,1.10781,1.10756,1.10772,2345,3653.65
2019-11-21 09:00:00,1.10772,1.10788,1.10749,1.10783,3006,3751.65
2019-11-21 10:00:00,1.10783,1.10783,1.10748,1.10753,1452,3609.0
2019-11-21 11:00:00,1.10753,1.10758,1.10741,1.10751,1110,3376.45
2019-11-21 12:00:00,1.10751,1.10779,1.1075,1.10759,1372,3176.65
2019-11-21 13:00:00,1.10758,1.10775,1.10728,1.10746,1269,3033.05
2019-11-21 14:00:00,1.10743,1.10753,1.10706,1.10726,3952,3008.3
2019-11-21 15:00:00,1.10728,1.10864,1.10728,1.10862,5819,3096.95
2019-11-21 16:00:00,1.1086,1.10887,1.10818,1.10864,4887,3163.1
2019-11-21 17:00:00,1.10864,1.10872,1.108,1.10816,4423,3095.5
2019-11-21 18:00:00,1.10816,1.10883,1.10802,1.10853,3413,2979.65
2019-11-21 19:00:00,1.10854,1.10927,1.10826,1.10908,3634,2920.95
2019-11-21 20:00:00,1.10907,1.1097,1.10755,1.10759,5970,3035.05
2019-11-21 21:00:00,1.10758,1.10809,1.10715,1.10804,5558,3030.1
2019-11-21 22:00:00,1.10806,1.10823,1.10633,1.10759,6515,3119.55
2019-11-21 23:00:00,1.1076,1.10776,1.10643,1.10666,4528,3233.35
2019-11-22 00:00:00,1.10667,1.10674,1.10607,1.10626,2741,3307.2
2019-11-22 01:00:00,1.10625,1.10627,1.10571,1.10586,2562,3387.55
2019-11-22 02:00:00,1.10584,1.10607,1.10523,1.10587,2317,3439.85
2019-11-22 03:00:00,1.10588,1.1059,1.10547,1.10568,2034,3445.35
2019-11-22 04:00:00,1.10572,1.10615,1.10572,1.10586,1177,3386.95
2019-11-22 05:00:00,1.10583,1.10626,1.10537,1.10621,1181,3295.7
2019-11-22 06:00:00,1.10619,1.10659,1.10606,1.10656,981,3272.15
2019-11-22 07:00:00,1.10655,1.10658,1.10625,1.10626,1759,3304.6
2019-11-22 08:00:00,1.10627,1.10649,1.10615,1.10642,1944,3333.2
2019-11-22 09:00:00,1.10641,1.10652,1.10618,1.10635,1395,3339.5
2019-11-22 10:00:00,1.10635,1.10639,1.1062,1.10636,1062,3195.0
2019-11-22 11:00:00,1.10635,1.10637,1.10629,1.10635,878,2947.95
2019-11-22 12:00:00,1.10636,1.10671,1.10635,1.10661,822,2744.7
2019-11-22 13:00:00,1.10661,1.10721,1.10661,1.10706,2113,2629.2
2019-11-22 14:00:00,1.107,1.10724,1.10627,1.1065,4196,2668.35
2019-11-22 15:00:00,1.10651,1.10871,1.10586,1.10705,8525,2912.9
2019-11-22 16:00:00,1.10702,1.10704,1.10471,1.10608,8507,3039.75
2019-11-22 17:00:00,1.10607,1.10633,1.10567,1.10567,3938,2958.75
2019-11-22 18:00:00,1.10567,1.10649,1.10514,1.10649,4268,2846.4
2019-11-22 19:00:00,1.10647,1.10676,1.1054,1.10556,3946,2817.3
2019-11-22 20:00:00,1.10557,1.10612,1.10511,1.10581,4484,2904.45
2019-11-22 21:00:00,1.10582,1.10597,1.1043,1.10462,5061,3029.4
2019-11-22 22:00:00,1.1046,1.10461,1.10309,1.10342,5787,3202.9
2019-11-22 23:00:00,1.10343,1.10352,1.10272,1.1028,3978,3300.1
2019-11-23 00:00:00,1.10281,1.1031,1.10222,1.10236,2911,3386.8
2019-11-23 01:00:00,1.10237,1.10269,1.10235,1.10269,2295,3442.5
2019-11-23 02:00:00,1.10266,1.10289,1.10144,1.10202,3507,3568.8
2019-11-23 03:00:00,1.10201,1.10218,1.10186,1.10211,2095,3585.6
2019-11-25 05:00:00,1.10151,1.10222,1.10151,1.1022,1404,3558.6
2019-11-25 06:00:00,1.1022,1.10227,1.10202,1.10226,1506,3564.15
2019-11-25 07:00:00,1.10227,1.10237,1.102,1.10229,1830,3602.55
2019-11-25 08:00:00,1.1023,1.10248,1.10215,1.10233,2248,3671.05
2019-11-25 09:00:00,1.10234,1.1026,1.10221,1.10237,1936,3726.75
2019-11-25 10:00:00,1.10238,1.10238,1.10185,1.10197,1535,3697.85
2019-11-25 11:00:00,1.10197,1.10222,1.10195,1.10221,1292,3552.65
2019-11-25 12:00:00,1.10223,1.10299,1.10208,1.10292,2337,3243.25
2019-11-25 13:00:00,1.10292,1.10292,1.10241,1.10262,2527,2944.25
2019-11-25 14:00:00,1.10258,1.10316,1.10228,1.10298,4586,2976.65
2019-11-25 15:00:00,1.103,1.1032,1.1023,1.10235,4826,3004.55
2019-11-25 16:00:00,1.10233,1.10277,1.10103,1.10133,4921,3053.3
2019-11-25 17:00:00,1.10133,1.10157,1.10116,1.10132,2687,2963.45
2019-11-25 18:00:00,1.10131,1.1016,1.10107,1.10151,2566,2838.7
2019-11-25 19:00:00,1.10154,1.10161,1.10105,1.10126,3213,2710.0
2019-11-25 20:00:00,1.10125,1.10186,1.10055,1.10165,4396,2730.9
2019-11-25 21:00:00,1.10165,1.10212,1.10036,1.1021,6166,2893.65
2019-11-25 22:00:00,1.1021,1.10249,1.10105,1.10115,4642,3011.0
2019-11-25 23:00:00,1.10115,1.10142,1.1006,1.10085,4062,3038.75
2019-11-26 00:00:00,1.10085,1.10127,1.10056,1.10056,2857,3076.85
2019-11-26 01:00:00,1.10056,1.10098,1.10045,1.10079,2358,3124.55
2019-11-26 02:00:00,1.10078,1.10102,1.10067,1.10091,1438,3121.15
2019-11-26 03:00:00,1.10091,1.10136,1.10086,1.10111,2250,3142.15
2019-11-26 04:00:00,1.10106,1.10119,1.10086,1.10117,1168,3088.15
2019-11-26 05:00:00,1.10129,1.10151,1.10079,1.10134,1237,3053.2
2019-11-26 06:00:00,1.10137,1.10139,1.10098,1.10105,1728,3062.85
2019-11-26 07:00:00,1.10105,1.10121,1.10082,1.1009,1536,3075.05
2019-11-26 08:00:00,1.1009,1.10123,1.10072,1.10121,2941,3105.25
2019-11-26 09:00:00,1.10122,1.10122,1.10089,1.10096,1980,3077.9
2019-11-26 10:00:00,1.10096,1.10166,1.10096,1.10137,2069,2952.05
2019-11-26 11:00:00,1.10137,1.10152,1.10132,1.10143,1618,2791.65
2019-11-26 12:00:00,1.10141,1.1015,1.10118,1.10148,1476,2619.4
2019-11-26 13:00:00,1.10148,1.1017,1.10134,1.10139,1211,2545.6
2019-11-26 14:00:00,1.1014,1.10167,1.10114,1.10155,3857,2610.15
2019-11-26 15:00:00,1.10154,1.10181,1.1012,1.10179,5587,2728.85
2019-11-26 16:00:00,1.10178,1.10199,1.10112,1.10142,4773,2747.7
2019-11-26 17:00:00,1.10142,1.10209,1.10136,1.10173,3970,2637.9
2019-11-26 18:00:00,1.10173,1.10183,1.10135,1.10171,3669,2589.25
2019-11-26 19:00:00,1.10172,1.10215,1.10151,1.10193,3589,2565.6
2019-11-26 20:00:00,1.10195,1.10248,1.1016,1.10173,4048,2625.15
2019-11-26 21:00:00,1.10175,1.10202,1.10086,1.10114,4786,2746.55
2019-11-26 22:00:00,1.10112,1.10187,1.10073,1.10121,4968,2923.05
2019-11-26 23:00:00,1.10122,1.10187,1.10113,1.10117,4301,3025.6
2019-11-27 00:00:00,1.10118,1.10219,1.10113,1.10201,2874,3110.9
2019-11-27 01:00:00,1.10201,1.10228,1.10173,1.10226,2180,3158.05
2019-11-27 02:00:00,1.10226,1.10229,1.10193,1.10221,2095,3176.4
2019-11-27 03:00:00,1.10223,1.10242,1.10209,1.10236,2262,3212.7
2019-11-27 04:00:00,1.10239,1.10255,1.10216,1.1022,1159,3123.6
2019-11-27 05:00:00,1.10202,1.10244,1.10202,1.10233,871,3068.15
2019-11-27 06:00:00,1.10232,1.10233,1.1021,1.10221,1111,3020.25
2019-11-27 07:00:00,1.10221,1.10223,1.10165,1.10177,2035,3041.1
2019-11-27 08:00:00,1.10178,1.10192,1.10152,1.10161,1920,3063.3
2019-11-27 09:00:00,1.10162,1.10168,1.10135,1.10165,1427,3074.1
2019-11-27 10:00:00,1.10165,1.10181,1.10141,1.10146,1264,2944.45
2019-11-27 11:00:00,1.10145,1.10145,1.10105,1.10123,1606,2745.4
2019-11-27 12:00:00,1.10122,1.10122,1.10083,1.10095,1007,2557.1
2019-11-27 13:00:00,1.10094,1.10119,1.10081,1.10117,1478,2432.5
2019-11-27 14:00:00,1.10118,1.10142,1.10076,1.10078,3548,2426.45
2019-11-27 15:00:00,1.10077,1.10112,1.10028,1.10081,4748,2484.4
2019-11-27 16:00:00,1.10084,1.10107,1.10036,1.10092,3986,2481.3
2019-11-27 17:00:00,1.10093,1.10101,1.10031,1.10047,3793,2431.65
2019-11-27 18:00:00,1.10048,1.10113,1.10048,1.10086,3684,2367.45
2019-11-27 19:00:00,1.10086,1.10111,1.10041,1.10094,3250,2314.9
2019-11-27 20:00:00,1.10095,1.10134,1.09986,1.10021,5515,2446.95
2019-11-27 21:00:00,1.10022,1.10022,1.09923,1.09957,5369,2606.4
2019-11-27 22:00:00,1.09957,1.10059,1.09956,1.09988,5316,2767.45
2019-11-27 23:00:00,1.09987,1.10026,1.09931,1.10014,4772,2892.95
2019-11-28 00:00:00,1.10014,1.10034,1.09998,1.10002,2530,2961.5
2019-11-28 01:00:00,1.1,1.10047,1.0997,1.10009,3035,3069.7
2019-11-28 02:00:00,1.10009,1.10073,1.10006,1.10045,3041,3166.2
2019-11-28 03:00:00,1.10046,1.10047,1.09984,1.1,2969,3212.9
2019-11-28 04:00:00,1.1001,1.10019,1.09977,1.0999,1717,3202.75
2019-11-28 05:00:00,1.10023,1.10104,1.09996,1.10056,1456,3204.2
2019-11-28 06:00:00,1.10054,1.1006,1.10036,1.10049,1307,3206.35
2019-11-28 07:00:00,1.10051,1.10071,1.10033,1.10066,2105,3231.3
2019-11-28 08:00:00,1.10067,1.1008,1.10038,1.10072,1487,3255.3
2019-11-28 09:00:00,1.10074,1.10077,1.10057,1.10071,1137,3238.25
2019-11-28 10:00:00,1.10071,1.10072,1.10045,1.10051,1079,3114.8
2019-11-28 11:00:00,1.10052,1.10067,1.1004,1.10065,842,2919.5
